"1;1;1;1;1;1;1;1;1;0.01;10"
"1;2;2;1;1;2;2;2;1;0.00;9"
"1;3;3;2;1;3;3;1;2;0.01;9"
"1;1;1;1;1;4;4;3;2;0.01;8"
"1;4;4;2;1;5;1;4;2;0.08;9"
"1;5;5;2;2;6;5;4;2;0.01;9"
"1;6;6;2;1;7;6;5;2;0.01;9"
"1;7;3;2;3;8;7;1;3;0.04;10"
"1;4;7;2;1;1;1;4;2;0.12;8"
"1;9;9;2;1;9;6;7;2;0.10;9"
"1;4;6;2;2;10;8;4;2;0.01;9"
"1;10;10;2;1;1;1;1;1;0.01;8"
"1;11;3;1;1;3;9;4;3;0.01;8"
"1;12;11;2;1;11;10;1;2;0.01;8"
"1;4;12;1;1;3;11;1;2;0.01;9"
"1;13;9;1;3;12;9;8;1;0.00;8"
"1;4;9;1;4;13;9;9;3;0.00;9"
"1;7;13;2;1;1;12;3;3;0.01;9"
"1;1;9;2;1;3;4;10;3;0.00;9"
"1;14;7;2;1;14;2;11;1;0.00;10"
"1;14;7;2;1;1;1;3;2;0.05;9"
"1;8;4;2;5;14;2;12;1;0.00;8"
"1;15;6;2;1;11;10;13;3;0.00;9"
"1;1;6;1;6;3;3;1;2;0.01;7"
"1;1;14;2;2;4;13;11;2;0.00;8"
"1;1;14;2;2;15;14;1;2;0.01;8"
"1;1;14;2;1;6;13;11;3;0.00;6"
"1;16;2;2;4;9;6;1;2;0.01;8"
"1;13;5;2;2;6;15;4;2;0.01;7"
"1;15;4;2;1;11;10;14;1;0.00;7"
"1;17;7;3;1;1;16;7;1;0.01;7"
"1;9;9;1;7;16;10;1;1;0.01;6"
"1;12;3;2;2;6;17;3;1;0.01;9"
"1;18;6;1;7;10;18;4;3;0.01;7"
"1;19;3;2;4;9;2;1;2;0.01;8"
"1;20;10;2;1;14;12;4;1;0.01;8"
"1;21;15;2;1;9;14;4;2;0.01;8"
"1;20;4;4;8;6;14;1;2;0.01;7"
"1;1;14;2;4;17;1;4;3;0.01;7"
"1;22;4;2;1;9;2;1;2;0.01;8"
"1;22;4;2;1;9;2;1;2;0.01;8"
"1;5;5;5;9;9;8;1;2;0.01;9"
"1;10;10;2;1;1;19;1;1;0.01;8"
"1;10;10;2;7;9;10;1;2;0.01;8"
"1;1;1;1;1;16;20;1;2;0.01;6"
"1;21;10;6;1;11;10;1;1;0.01;8"
"1;23;16;6;1;9;8;1;2;0.01;9"
"1;21;16;6;1;11;18;1;1;0.01;9"
"1;14;7;2;2;18;21;3;4;0.01;8"
"1;16;15;1;1;6;18;1;2;0.01;8"
"1;24;4;1;1;9;2;3;2;0.01;8"
"1;24;4;1;1;9;2;3;2;0.01;9"
"1;20;15;4;2;6;22;4;3;0.01;8"
"1;25;1;1;1;2;18;3;2;0.02;8"
"1;26;1;1;10;3;3;1;2;0.01;9"
"1;1;1;1;10;3;23;5;2;0.00;8"
"1;25;1;1;10;3;2;15;2;0.00;7"
"1;1;1;1;10;3;3;11;2;0.01;8"
"1;25;1;1;10;3;23;1;2;0.03;9"
"1;25;1;1;11;9;18;1;2;0.03;7"
"1;25;1;7;10;3;23;16;2;0.00;8"
"1;25;1;8;10;3;23;17;2;0.00;7"
"1;27;1;1;10;3;23;1;2;0.03;7"
"1;27;1;1;1;11;10;1;2;0.03;8"
"1;1;1;1;1;6;18;11;2;0.00;8"
"1;27;1;1;4;1;23;1;2;0.02;8"
"1;25;1;1;1;2;18;1;1;0.03;8"
"1;25;1;1;1;2;18;1;1;0.03;8"
"1;25;1;1;1;11;10;1;2;0.03;8"
"1;27;1;1;4;1;23;1;2;0.03;8"
"1;10;10;1;1;3;3;1;2;0.01;9"
"1;1;1;1;1;9;2;4;2;0.01;8"
"1;1;1;1;2;6;16;1;2;0.01;8"
"1;21;6;2;2;6;16;4;2;0.01;8"
"1;28;16;4;9;15;2;1;2;0.01;8"
"1;29;17;2;2;6;13;3;2;0.01;8"
"1;30;4;2;7;9;16;1;4;0.04;8"
"1;1;18;2;7;9;24;18;1;0.01;8"
"1;31;4;2;9;9;13;4;2;0.01;6"
"1;14;7;2;7;9;16;1;2;0.01;8"
"1;14;7;8;7;16;9;11;2;0.00;8"
"1;10;10;1;7;9;18;4;2;0.01;7"
"1;32;19;1;4;1;1;3;5;0.03;7"
"1;33;4;1;1;19;3;19;2;0.00;4"
"1;24;15;1;1;10;10;4;2;0.01;8"
"1;16;9;2;2;18;25;20;2;0.01;9"
"1;34;4;1;7;9;16;3;2;0.01;7"
"1;4;4;1;7;9;13;4;2;0.01;7"
"1;34;4;1;7;9;16;21;2;0.00;8"
"1;34;4;1;7;9;16;11;2;0.00;7"
"1;35;4;4;2;6;13;19;2;0.01;7"
"1;4;11;2;9;9;2;1;2;0.01;8"
"1;14;2;2;1;1;1;1;2;0.03;9"
"1;30;11;2;12;9;26;1;2;0.03;9"
"1;4;18;2;7;16;14;4;2;0.03;8"
"1;20;4;1;2;10;8;1;2;0.01;7"
"1;20;4;1;2;6;13;1;2;0.01;7"
"1;36;10;3;1;9;16;3;2;0.01;7"
"1;4;18;2;7;9;26;4;1;0.03;8"
"1;19;11;2;1;9;2;1;2;0.03;8"
"1;28;4;4;2;19;13;1;3;0.01;6"
"1;12;3;2;1;20;20;1;1;0.01;8"
"1;4;18;2;2;21;25;4;2;0.04;9"
"1;8;19;2;1;1;25;4;2;0.03;9"
"1;37;20;2;13;6;14;1;2;0.01;7"
"1;13;8;4;3;10;27;1;4;0.01;7"
"1;4;5;2;2;6;13;1;2;0.01;8"
"1;38;4;1;4;9;2;1;3;0.01;7"
"1;20;6;4;3;10;27;4;3;0.01;8"
"1;1;5;2;1;22;26;1;2;0.01;7"
"1;14;9;1;1;11;7;1;1;0.03;8"
"1;39;8;2;1;3;1;22;3;0.00;7"
"1;40;10;1;1;3;28;4;1;0.01;8"
"1;41;18;7;1;1;16;3;2;0.02;9"
"1;4;15;2;1;1;1;4;2;0.04;8"
"1;21;3;2;1;6;16;23;1;0.00;7"
"1;1;3;2;1;23;2;1;3;0.01;8"
"1;24;15;2;2;19;16;4;2;0.01;7"
"1;42;11;6;9;6;13;1;2;0.01;8"
"1;21;5;2;7;16;24;4;2;0.01;6"
"1;34;4;1;7;6;16;3;1;0.01;8"
"1;10;10;2;1;9;19;1;1;0.01;8"
"1;43;3;2;2;16;29;1;4;0.01;7"
"1;44;18;3;7;9;16;24;5;0.01;6"
"1;45;4;1;1;1;16;25;2;0.00;10"
"1;46;2;1;1;6;18;4;2;0.01;8"
"1;10;10;9;14;12;30;26;2;0.01;8"
"1;21;2;6;7;9;2;4;2;0.01;8"
"1;47;1;1;1;3;3;1;2;0.01;8"
"1;19;5;4;1;8;7;1;1;0.01;7"
"1;27;8;2;2;5;2;4;2;0.06;9"
"1;48;11;2;15;9;19;1;2;0.01;8"
"1;27;3;2;1;19;31;4;1;0.01;7"
"1;16;18;2;1;1;13;3;2;0.01;7"
"1;32;6;2;1;1;16;3;2;0.01;8"
"1;49;4;2;16;9;13;1;4;0.01;8"
"1;10;10;1;1;19;18;7;2;0.01;8"
"1;10;10;1;1;19;18;7;2;0.01;8"
"1;4;1;1;7;20;13;1;2;0.01;8"
"1;12;4;2;17;24;6;1;4;0.02;8"
"1;50;8;3;1;12;10;4;2;0.01;6"
"1;6;6;2;1;7;2;3;2;0.01;9"
"1;6;6;2;1;7;6;4;2;0.01;9"
"1;6;11;2;1;7;6;14;2;0.00;9"
"1;40;4;1;2;25;7;11;6;0.00;6"
"1;9;9;2;2;19;15;4;2;0.01;8"
"1;24;15;2;2;6;22;11;2;0.00;8"
"1;51;15;2;9;9;13;27;2;0.00;8"
"1;24;15;8;7;9;13;27;2;0.00;8"
"1;21;5;6;2;6;22;1;3;0.01;7"
"1;1;14;8;7;12;20;11;3;0.00;8"
"1;1;14;1;4;9;2;4;2;0.01;8"
"1;1;14;1;2;6;15;3;2;0.01;7"
"1;33;3;2;4;9;13;28;3;0.01;7"
"1;27;10;1;1;22;28;4;3;0.01;8"
"1;52;4;1;7;15;2;29;5;0.00;10"
"1;53;9;2;2;6;22;30;3;0.00;8"
"1;1;2;1;1;1;2;4;2;0.01;9"
"1;54;4;4;7;26;16;11;6;0.00;7"
"1;3;21;1;1;1;1;1;1;0.01;9"
"1;21;6;7;1;1;2;1;2;0.01;7"
"1;21;3;7;1;1;16;3;1;0.01;8"
"1;14;7;6;1;1;19;31;2;0.00;8"
"1;14;5;6;1;1;1;3;2;0.01;8"
"1;55;11;2;9;9;31;1;3;0.09;8"
"1;56;4;1;1;1;1;32;2;0.00;7"
"1;57;4;8;2;10;32;30;6;0.00;6"
"1;58;4;8;2;10;32;11;6;0.00;6"
"1;58;4;8;2;6;32;11;6;0.00;6"
"1;24;15;1;1;9;18;4;2;0.01;8"
"1;4;15;1;1;9;2;33;1;0.00;7"
"1;54;4;1;1;9;32;11;6;0.00;7"
"1;59;18;1;1;1;1;3;3;0.01;7"
"1;8;8;2;7;9;16;1;2;0.09;9"
"1;8;8;2;1;1;1;4;2;0.04;7"
"1;7;4;2;1;8;9;3;3;0.01;8"
"1;24;9;1;1;3;1;3;2;0.00;9"
"1;14;7;1;15;8;9;3;1;0.01;8"
"1;60;4;2;2;27;31;1;1;0.01;7"
"1;7;8;2;1;9;31;1;1;0.01;7"
"1;24;4;2;1;9;2;20;5;0.01;6"
"1;32;3;2;7;9;2;3;5;0.04;9"
"1;4;4;2;7;5;25;1;4;0.01;7"
"1;25;18;2;7;9;2;4;2;0.01;7"
"1;14;2;1;4;1;2;1;2;0.03;9"
"1;8;18;2;1;1;31;4;2;0.02;8"
"1;10;10;7;3;22;10;1;1;0.01;9"
"1;5;4;2;9;9;33;3;2;0.01;8"
"1;20;6;2;2;19;16;4;3;0.01;7"
"1;7;3;2;9;9;2;4;1;0.01;8"
"1;14;7;2;2;28;13;7;2;0.01;7"
"1;14;7;2;2;6;8;3;1;0.02;10"
"1;19;11;2;7;9;16;1;2;0.03;8"
"1;62;4;4;18;4;26;1;2;0.01;7"
"1;53;3;2;2;19;15;4;2;0.01;7"
"1;61;1;2;1;1;1;1;2;0.09;9"
"1;47;8;2;7;9;26;4;2;0.08;8"
"1;32;11;6;7;9;12;3;2;0.04;8"
"1;3;4;1;10;22;9;1;2;0.01;7"
"1;1;22;2;9;9;8;4;2;0.01;9"
"1;5;5;2;19;23;31;1;3;0.01;7"
"1;11;3;2;20;6;34;11;1;0.00;6"
"1;63;4;8;2;17;13;11;2;0.00;7"
"1;63;4;2;2;6;15;4;2;0.01;7"
"1;63;4;2;2;17;13;1;2;0.01;7"
"1;63;4;2;2;17;13;11;2;0.00;7"
"1;7;3;2;2;5;2;4;2;0.04;10"
"1;42;5;3;3;12;20;4;2;0.01;7"
"1;64;3;3;1;6;10;3;1;0.01;9"
"1;63;4;2;7;9;22;30;3;0.00;9"
"1;4;7;2;1;1;1;1;2;0.20;9"
"1;8;10;2;1;8;26;4;1;0.01;8"
"1;65;10;1;4;1;18;3;2;0.01;7"
"1;3;6;1;1;22;2;1;2;0.01;8"
"1;42;5;2;9;6;14;1;2;0.01;7"
"1;66;10;1;1;3;28;4;3;0.01;8"
"1;33;4;1;19;9;15;28;3;0.00;6"
"1;19;4;2;2;19;20;1;3;0.01;8"
"1;34;4;2;2;6;22;1;3;0.01;8"
"1;4;4;3;1;3;1;24;2;0.03;7"
"1;67;17;7;18;14;24;1;1;0.01;8"
"1;4;4;2;7;9;16;4;4;0.03;7"
"1;20;4;4;2;12;13;5;2;0.00;5"
"1;14;7;2;1;22;2;4;2;0.03;8"
"1;27;4;2;1;6;20;3;2;0.01;7"
"1;67;17;8;7;12;10;7;2;0.01;7"
"1;68;6;2;1;5;31;3;2;0.01;8"
"1;69;3;2;1;3;3;4;5;0.03;7"
"1;1;1;6;1;11;10;26;2;0.01;8"
"1;6;4;2;3;24;6;1;2;0.01;7"
"1;43;3;1;2;16;10;35;4;0.01;7"
"1;36;4;1;7;9;2;1;3;0.01;6"
"1;70;4;1;7;6;18;1;2;0.01;6"
"1;1;3;2;1;3;3;3;5;0.02;7"
"1;71;4;2;1;19;3;3;2;0.01;7"
"1;1;6;2;7;9;16;4;2;0.01;7"
"1;1;14;1;6;22;10;31;2;0.00;7"
"1;1;8;2;1;26;16;11;1;0.00;7"
"1;72;4;2;1;1;7;3;2;0.01;6"
"1;1;13;5;2;4;26;36;4;0.03;7"
"1;1;14;1;2;4;13;37;2;0.00;8"
"1;73;18;2;1;9;25;38;3;0.00;5"
"1;74;3;1;2;27;22;1;3;0.01;8"
"1;1;14;1;18;6;7;3;2;0.01;7"
"1;20;4;1;2;4;33;1;2;0.01;6"
"1;67;3;2;21;6;13;1;2;0.01;7"
"1;67;4;8;1;6;6;1;2;0.01;6"
"1;1;14;2;3;29;6;1;2;0.01;7"
"1;75;4;8;1;6;16;32;5;0.00;7"
"1;58;4;8;2;25;35;1;6;0.00;6"
"1;38;20;1;2;19;15;4;2;0.01;7"
"1;63;4;8;19;16;1;11;3;0.00;6"
"1;54;4;1;1;25;4;26;6;0.00;7"
"1;10;4;1;1;19;1;4;3;0.01;6"
"1;14;3;2;9;9;2;1;1;0.01;9"
"1;76;3;1;15;13;4;1;3;0.01;8"
"1;64;1;1;4;9;4;3;2;0.03;8"
"1;4;6;2;9;6;13;1;2;0.01;7"
"1;77;3;2;20;30;7;7;1;0.00;8"
"1;78;13;1;12;31;2;1;4;0.01;6"
"1;1;1;2;3;10;10;3;2;0.01;9"
"1;1;18;2;2;6;13;1;3;0.01;8"
"1;74;19;2;7;9;14;4;4;0.02;8"
"1;4;19;2;7;9;14;4;4;0.02;8"
"1;79;8;2;2;6;13;1;2;0.04;8"
"1;4;11;2;2;4;7;1;2;0.01;8"
"1;24;4;2;2;10;26;39;2;0.01;6"
"1;80;4;2;10;14;2;4;2;0.02;9"
"1;4;6;1;22;6;7;4;1;0.01;9"
"1;4;4;2;1;14;31;4;1;0.01;8"
"1;4;5;2;3;22;25;4;2;0.01;8"
"1;38;5;6;3;11;10;1;2;0.01;7"
"1;32;4;2;4;15;2;3;2;0.01;8"
"1;28;18;2;9;14;2;3;4;0.01;8"
"1;14;7;3;1;3;3;1;2;0.01;7"
"1;65;15;1;2;16;14;40;4;0.01;6"
"1;79;8;1;2;4;21;1;4;0.03;8"
"1;79;8;8;16;16;1;1;4;0.03;8"
"1;79;8;8;2;4;21;1;4;0.03;8"
"1;33;4;8;2;19;14;40;3;0.01;5"
"1;38;5;6;1;6;16;1;2;0.01;8"
"1;38;11;4;1;15;14;1;1;0.01;8"
"1;38;4;6;2;19;14;3;1;0.00;7"
"1;50;8;6;4;6;13;5;3;0.00;7"
"1;14;7;2;1;5;8;11;2;0.00;6"
"1;81;4;3;7;15;2;4;2;0.01;6"
"1;1;14;1;1;19;3;11;3;0.00;6"
"1;30;4;2;2;16;14;1;4;0.00;7"
"1;7;3;6;23;15;11;1;3;0.01;7"
"1;40;4;1;1;1;1;3;2;0.01;7"
"1;1;3;2;2;6;16;41;5;0.00;8"
"1;1;3;2;2;6;16;10;5;0.00;9"
"1;24;4;2;4;1;1;42;2;0.00;7"
"1;13;4;8;1;9;22;1;1;0.01;6"
"1;13;4;1;1;1;1;4;2;0.01;7"
"1;7;4;2;20;20;26;34;3;0.00;8"
"1;1;14;8;1;1;36;3;2;0.00;7"
"1;1;14;1;1;1;36;43;2;0.00;7"
"1;3;5;2;2;27;10;1;1;0.01;8"
"1;1;18;2;7;16;13;42;2;0.00;8"
"1;82;4;2;2;19;13;42;3;0.00;6"
"1;8;10;2;1;3;24;7;3;0.01;7"
"1;83;4;2;3;16;10;4;1;0.01;7"
"1;79;4;8;2;10;25;1;2;0.02;8"
"1;21;6;9;9;22;9;1;2;0.01;9"
"1;4;4;2;24;24;6;4;5;0.03;9"
"1;84;12;1;1;3;28;11;1;0.00;8"
"1;12;6;2;21;6;13;4;2;0.01;8"
"1;38;4;3;7;16;25;11;2;0.00;7"
"1;47;18;2;1;9;12;1;2;0.06;9"
"1;26;2;1;7;6;16;44;2;0.00;7"
"1;38;5;2;2;6;15;4;2;0.01;8"
"1;8;10;2;1;3;24;4;3;0.01;8"
"1;1;1;6;1;11;13;3;2;0.01;8"
"1;1;1;6;1;11;13;3;2;0.01;9"
"1;1;1;6;1;11;13;45;2;0.00;8"
"1;1;1;6;1;11;13;17;2;0.00;8"
"1;25;1;2;1;3;3;3;3;0.01;9"
"1;85;11;2;25;32;19;46;1;0.00;9"
"1;33;4;2;2;19;15;19;3;0.01;7"
"1;53;4;2;1;1;1;26;3;0.00;7"
"1;14;9;1;20;15;34;47;1;0.00;7"
"1;11;18;2;2;6;7;3;2;0.02;8"
"1;17;3;3;1;1;2;34;2;0.00;8"
"1;86;6;1;1;1;2;1;2;0.01;8"
"1;38;4;2;2;19;27;1;3;0.01;7"
"1;45;4;2;1;1;1;23;4;0.00;9"
"1;87;6;3;1;4;16;1;2;0.01;6"
"1;8;4;8;7;9;25;48;2;0.00;8"
"1;24;11;2;7;9;19;1;2;0.01;7"
"1;19;4;2;7;11;10;49;1;0.00;7"
"1;1;14;1;2;11;10;4;2;0.01;7"
"1;1;14;8;2;11;10;11;2;0.00;7"
"1;1;14;8;2;11;10;26;2;0.00;7"
"1;88;1;6;7;9;4;3;2;0.01;7"
"1;13;19;2;2;5;37;26;2;0.00;6"
"1;89;3;3;1;1;1;11;2;0.00;6"
"1;4;9;1;2;5;2;4;2;0.03;9"
"1;65;10;1;7;9;6;6;5;0.00;8"
"1;65;10;1;2;6;21;50;5;0.00;9"
"1;14;2;2;10;9;19;14;2;0.00;8"
"1;69;4;7;7;6;16;51;4;0.00;10"
"1;1;14;1;1;1;23;5;1;0.00;7"
"1;90;4;1;1;1;16;52;3;0.00;5"
"1;61;4;2;7;9;2;1;2;0.01;8"
"1;63;4;4;1;6;25;11;1;0.00;7"
"1;63;4;8;7;6;16;22;2;0.00;6"
"1;4;5;1;15;9;9;4;2;0.02;9"
"1;31;5;1;22;6;13;49;3;0.00;8"
"1;14;7;2;7;9;19;49;2;0.00;7"
"1;1;14;1;2;19;13;53;1;0.00;8"
"1;78;4;8;1;6;25;24;1;0.01;7"
"1;78;4;8;1;6;25;4;2;0.01;7"
"1;91;16;2;7;26;2;54;2;0.00;8"
"1;91;16;2;7;9;12;55;2;0.00;8"
"1;92;4;1;2;16;38;56;3;0.00;6"
"1;93;5;2;2;18;27;3;2;0.01;7"
"1;44;6;2;7;16;19;3;2;0.01;10"
"1;58;13;8;2;19;14;5;3;0.00;6"
"1;94;8;2;1;1;1;57;2;0.00;8"
"1;94;8;2;1;1;1;57;2;0.00;7"
"1;94;8;2;1;1;1;58;2;0.00;8"
"1;8;8;2;7;9;16;12;2;0.00;8"
"1;94;8;2;7;9;16;59;2;0.00;8"
"1;1;9;2;1;11;10;3;1;0.01;9"
"1;76;5;2;2;10;34;4;2;0.01;8"
"1;63;13;4;3;17;13;3;5;0.01;7"
"1;1;14;1;1;11;3;4;2;0.01;7"
"1;88;4;1;3;12;20;60;1;0.00;8"
"1;14;7;6;21;15;2;1;2;0.01;8"
"1;4;4;2;18;3;25;1;4;0.01;8"
"1;36;6;1;1;12;13;1;2;0.01;7"
"1;55;11;2;7;9;26;4;2;0.03;8"
"1;30;4;2;7;21;25;4;2;0.12;8"
"1;4;8;2;1;9;16;4;2;0.10;8"
"1;27;2;1;1;3;23;4;2;0.01;8"
"1;76;4;6;1;1;27;1;1;0.01;9"
"1;76;6;2;2;19;16;4;3;0.01;7"
"1;14;7;1;2;6;27;26;4;0.01;8"
"1;89;6;2;2;27;8;1;2;0.01;8"
"1;40;6;8;1;1;18;61;1;0.00;7"
"1;40;6;8;1;11;10;62;3;0.00;7"
"1;25;15;2;7;9;22;3;1;0.01;7"
"1;21;3;7;7;16;19;63;2;0.00;7"
"1;95;4;1;1;3;3;22;2;0.00;6"
"1;96;3;7;7;8;13;33;1;0.00;6"
"1;97;4;4;7;6;16;11;2;0.00;5"
"1;71;4;3;1;1;2;49;3;0.00;7"
"1;65;4;1;16;9;21;1;4;0.03;8"
"1;98;4;2;3;10;21;1;2;0.01;8"
"1;14;7;2;2;10;21;26;1;0.00;7"
"1;4;17;2;7;9;29;3;4;0.17;7"
"1;34;20;1;2;6;13;3;2;0.01;7"
"1;99;4;4;2;6;15;1;2;0.01;6"
"1;100;6;3;7;9;19;3;2;0.01;6"
"1;45;4;1;7;16;13;29;5;0.00;9"
"1;14;7;1;3;8;14;64;1;0.00;7"
"1;21;4;8;1;1;16;65;2;0.00;6"
"1;4;1;2;2;12;33;4;2;0.20;8"
"1;98;6;2;2;10;8;3;2;0.00;8"
"1;24;5;2;2;6;13;4;2;0.01;8"
"1;101;4;2;7;9;14;1;5;0.03;7"
"1;21;3;2;7;6;4;66;2;0.00;8"
"1;37;4;1;7;9;26;67;4;0.00;9"
"1;1;14;1;2;6;13;34;3;0.00;7"
"1;7;9;1;7;6;16;4;2;0.01;7"
"1;3;9;2;3;3;21;11;2;0.00;8"
"1;4;13;3;1;1;1;1;5;0.15;8"
"1;4;13;3;1;1;1;68;5;0.00;8"
"1;39;10;2;10;3;2;1;1;0.01;8"
"1;27;8;2;26;4;13;1;2;0.03;8"
"1;27;8;2;3;4;13;1;2;0.02;9"
"1;102;5;6;7;9;12;7;2;0.01;8"
"1;102;5;6;7;9;12;1;2;0.01;9"
"1;21;5;6;7;9;14;69;2;0.00;8"
"1;103;11;3;1;3;3;42;1;0.00;5"
"1;34;6;1;2;17;13;4;2;0.01;7"
"1;34;6;1;1;9;10;30;3;0.00;8"
"1;34;6;1;1;9;15;31;3;0.00;8"
"1;7;6;1;1;9;15;11;3;0.00;8"
"1;78;3;7;1;6;16;44;1;0.00;9"
"1;71;4;2;1;3;3;70;2;0.00;7"
"1;87;4;4;3;10;8;20;2;0.01;6"
"1;63;4;4;25;15;8;30;2;0.00;6"
"1;104;4;1;1;6;13;71;2;0.00;7"
"1;30;8;2;1;21;1;1;2;0.01;8"
"1;47;8;1;1;1;1;1;5;0.03;8"
"1;24;5;2;2;6;16;4;1;0.01;7"
"1;28;13;1;7;9;2;28;3;0.01;7"
"1;33;13;1;2;12;13;28;3;0.01;6"
"1;33;13;1;3;10;10;28;2;0.00;6"
"1;28;13;1;2;14;13;28;2;0.00;7"
"1;32;4;2;2;6;25;3;2;0.01;9"
"1;105;2;1;3;20;10;72;2;0.00;6"
"1;24;9;1;1;6;18;73;2;0.00;8"
"1;19;3;3;7;12;10;24;2;0.01;7"
"1;106;4;8;7;12;10;11;2;0.00;6"
"1;24;3;2;2;10;10;4;2;0.01;7"
"1;3;5;1;2;4;10;11;3;0.00;7"
"1;1;3;2;1;9;10;31;2;0.00;7"
"1;1;1;1;1;3;7;1;2;0.01;8"
"1;3;6;1;7;12;10;1;1;0.01;7"
"1;7;12;6;10;3;23;4;2;0.01;9"
"1;40;4;8;1;4;1;30;2;0.00;6"
"1;4;14;1;1;1;1;3;2;0.01;8"
"1;1;1;7;18;12;10;1;2;0.00;5"
"1;20;6;2;2;16;15;1;2;0.01;6"
"1;1;14;1;7;9;22;31;3;0.00;6"
"1;107;3;2;2;33;8;74;1;0.03;8"
"1;20;6;1;7;6;10;3;2;0.01;8"
"1;45;4;2;9;6;13;75;4;0.00;9"
"1;74;8;9;15;14;24;4;1;0.01;8"
"1;28;4;6;2;6;13;1;2;0.00;8"
"1;108;6;2;19;16;13;42;3;0.00;6"
"1;27;8;2;1;1;2;4;2;0.01;9"
"1;14;7;6;2;10;25;1;2;0.01;7"
"1;4;1;1;3;12;20;4;2;0.01;8"
"1;21;3;2;15;15;2;76;2;0.00;7"
"1;14;7;8;1;6;18;4;2;0.01;7"
"1;24;5;2;2;13;9;77;1;0.00;8"
"1;13;4;1;7;9;16;30;2;0.00;7"
"1;46;8;1;1;9;14;1;4;0.03;7"
"1;1;18;1;12;9;2;1;4;0.01;7"
"1;4;18;1;2;10;34;4;2;0.01;7"
"1;1;3;1;7;9;19;1;2;0.01;7"
"1;21;9;4;7;12;10;68;2;0.00;6"
"1;37;4;8;3;10;10;11;3;0.00;7"
"1;1;14;4;2;6;22;1;3;0.01;6"
"1;22;15;6;2;16;13;3;2;0.01;7"
"1;42;16;1;2;4;33;1;2;0.00;7"
"1;4;4;2;3;16;14;1;5;0.02;7"
"1;13;3;1;7;14;24;59;3;0.00;8"
"1;109;3;1;7;8;14;1;1;0.01;7"
"1;110;4;3;7;15;12;52;1;0.00;5"
"1;4;17;8;3;16;24;1;1;0.01;7"
"1;1;14;4;1;9;24;3;3;0.01;7"
"1;63;4;4;3;10;10;11;2;0.00;7"
"1;4;4;2;7;9;14;1;2;0.01;7"
"1;43;11;2;1;9;22;19;3;0.01;6"
"1;55;4;2;2;5;2;3;2;0.01;9"
"1;1;14;1;2;16;14;42;2;0.00;7"
"1;1;3;8;4;9;14;1;2;0.01;7"
"1;63;4;2;7;10;2;1;2;0.01;8"
"1;38;4;2;9;20;2;1;1;0.01;8"
"1;1;3;1;1;1;1;3;2;0.01;7"
"1;16;3;1;7;9;2;3;2;0.01;7"
"1;19;5;2;2;19;13;78;3;0.01;7"
"1;106;4;4;2;6;15;20;2;0.01;6"
"1;38;4;2;2;19;15;4;3;0.01;7"
"1;7;13;2;1;9;4;30;2;0.00;8"
"1;28;16;4;25;15;1;1;2;0.00;8"
"1;7;3;2;6;20;39;4;1;0.01;9"
"1;21;5;5;2;18;27;79;4;0.00;7"
"1;58;4;4;8;10;8;11;3;0.00;6"
"1;53;4;2;7;6;16;11;3;0.00;7"
"1;53;4;2;7;6;16;80;1;0.00;8"
"1;1;14;2;2;6;13;1;2;0.01;7"
"1;35;4;2;2;17;13;3;3;0.01;5"
"1;5;4;9;2;10;8;3;2;0.00;6"
"1;106;4;4;3;10;27;1;2;0.01;7"
"1;1;11;8;7;16;14;3;2;0.01;7"
"1;111;4;8;7;6;16;11;1;0.00;7"
"1;40;4;4;16;9;10;6;2;0.00;4"
"1;20;4;1;18;4;1;7;2;0.01;7"
"1;1;14;8;18;4;13;19;2;0.01;7"
"1;42;13;4;3;17;13;1;2;0.01;6"
"1;112;18;2;4;1;1;1;5;0.03;7"
"1;98;4;2;1;8;12;3;1;0.01;7"
"1;113;3;2;1;31;31;3;2;0.07;8"
"1;63;4;4;8;25;13;11;6;0.00;5"
"1;38;4;1;1;9;2;1;1;0.01;6"
"1;114;4;4;2;6;13;1;2;0.01;7"
"1;115;4;4;2;10;27;11;3;0.00;5"
"1;4;6;1;4;17;23;4;2;0.01;8"
